JSM-,null,273,18,JSM-,JSM-,NNP,O,NNP,21,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6700F,null,274,19,6700F,6700F,NNP,O,NNP,21,compound,0,0,0,0,0,0,0,0,0,0,1,0,1,1
),null,275,20,),),NNP,O,NNP,15,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
.,null,276,21,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,277,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UV,null,278,1,UV,UV,NN,O,NN,18,nsubjpass,0,0,0,0,0,0,0,0,1,0,0,0,1,1
−,null,279,2,−,−,FW,O,FW,2,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vis,null,280,3,vi,vi,FW,O,FW,2,dep,0,0,0,0,0,0,0,0,0,0,0,0,0,0
diffuse,null,281,4,diffuse,diffus,NN,O,NN,7,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
reflectance,null,282,5,reflectance,reflect,NN,O,NN,7,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spectra,null,283,6,spectrum,spectra,NNS,O,NNS,2,dep,0,0,0,0,0,0,0,0,1,0,0,0,0,0
(,null,284,7,(,(,CD,O,CD,9,nummod,0,412,241,164,4,0,0,3,0,0,0,0,0,0
UV,null,285,8,UV,UV,NN,O,NN,2,dep,0,0,0,0,0,0,0,0,1,0,0,0,1,1
−,null,286,9,−,−,FW,O,FW,13,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vis,null,287,10,vi,vi,FW,O,FW,13,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DRS,null,288,11,DRS,DR,NN,O,NN,13,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,1
),null,289,12,),),NN,O,NN,9,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
of,null,290,13,of,of,IN,O,IN,16,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,291,14,the,the,DT,O,DT,16,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
samples,null,292,15,sample,sampl,NNS,O,NNS,13,nmod,0,17,17,0,0,0,0,0,0,0,0,0,0,0
were,null,293,16,were,were,VBD,O,VBD,18,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
recorded,null,294,17,recorded,record,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
by,null,295,18,by,by,IN,O,IN,22,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
PerkinElmer,null,296,19,PerkinElmer,PerkinElm,NNP,ORGANIZATION,NNP,22,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lambda35,null,297,20,Lambda35,Lambda35,NNP,O,NNP,22,compound,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Spectrophotometer,null,298,21,Spectrophotometer,Spectrophotomet,NNP,O,NNP,18,nmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
in,null,299,22,in,in,IN,O,IN,25,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
the,null,300,23,the,the,DT,O,DT,25,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
range,null,301,24,range,rang,NN,O,NN,22,nmod,0,1,0,0,0,0,1,0,0,0,0,0,0,0
of,null,302,25,of,of,IN,O,IN,28,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
200,null,303,26,200,200,CD,O,CD,28,compound,0,31,0,3,0,0,28,0,0,0,1,1,0,0
−,null,304,27,−,−,CD,O,CD,25,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,null,305,28,800,800,CD,O,CD,30,nummod,0,2,0,0,0,0,2,0,0,0,1,1,0,0
nm,null,306,29,nm,nm,NN,O,NN,28,dep,0,2,0,2,0,0,0,0,4,0,0,0,0,0
.,null,307,30,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,308,0,The,The,DT,O,DT,4,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
chemical,null,309,1,chemical,chemic,NN,O,NN,4,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
composition,null,310,2,composition,composit,NN,O,NN,4,compound,0,6,1,5,0,0,0,0,0,0,0,0,0,0
analysis,null,311,3,analysis,analysi,NN,O,NN,10,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,312,4,of,of,IN,O,IN,8,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,313,5,the,the,DT,O,DT,8,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
sample,null,314,6,sample,sampl,NN,O,NN,8,compound,0,25,24,0,1,0,0,0,0,0,0,0,0,0
surfaces,null,315,7,surface,surfac,NNS,O,NNS,4,nmod,0,2,0,0,2,0,0,0,0,0,0,0,0,0
was,null,316,8,wa,wa,VBD,O,VBD,10,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
made,null,317,9,made,made,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
by,null,318,10,by,by,IN,O,IN,14,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
X-ray,null,319,11,X-ray,X-ray,NN,O,NN,14,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
photoelectron,null,320,12,photoelectron,photoelectron,NN,O,NN,14,compound,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spectra,null,321,13,spectrum,spectra,NNS,O,NNS,10,nmod,0,0,0,0,0,0,0,0,1,0,0,0,0,0
(,null,322,14,(,(,FW,O,FW,20,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
XPS,null,323,15,XPS,XP,FW,O,FW,20,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,1
),null,324,16,),),FW,O,FW,20,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
(,null,325,17,(,(,FW,O,FW,20,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
VG,null,326,18,VG,VG,FW,O,FW,20,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Multiab,null,327,19,Multiab,Multiab,FW,O,FW,14,dep,0,0,0,0,0,0,0,0,0,0,0,0,1,0
-,null,328,20,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,null,329,21,2000,2000,CD,DATE,CD,23,nummod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
),null,330,22,),),NN,O,NN,14,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
using,null,331,23,using,use,VBG,O,VBG,23,acl,0,1,0,0,0,1,0,0,0,1,0,0,0,0
a,null,332,24,a,a,DT,O,DT,30,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
PHI,null,333,25,PHI,PHI,NNP,O,NNP,30,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Quantum,null,334,26,Quantum,Quantum,NNP,O,NNP,30,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2000,null,335,27,2000,2000,CD,DATE,CD,30,nummod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
XPS,null,336,28,XPS,XP,NNP,O,NNP,30,compound,0,0,0,0,0,0,0,0,0,0,0,0,1,1
system,null,337,29,system,system,NN,O,NN,24,dobj,0,3,1,0,0,0,0,2,0,0,0,0,0,0
with,null,338,30,with,with,IN,O,IN,35,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
a,null,339,31,a,a,DT,O,DT,35,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
monochromatic,null,340,32,monochromatic,monochromat,JJ,O,JJ,35,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Al,null,341,33,Al,Al,NNP,O,NNP,35,compound,0,0,0,0,0,0,0,0,101,0,0,0,1,0
K,null,342,34,K,K,NNP,O,NNP,24,nmod,0,155,1,0,0,0,154,0,92,0,0,0,1,1

The,null,0,0,The,The,DT,O,DT,3,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
reaction,null,1,1,reaction,reaction,NN,O,NN,3,compound,0,22,6,0,0,0,16,0,0,0,0,0,0,0
mixtures,null,2,2,mixture,mixtur,NNS,O,NNS,22,nsubjpass,0,32,31,0,0,1,0,0,0,0,0,0,0,0
,,null,3,3,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
prepared,B-operation,4,4,prepared,prepar,VBN,O,VBN,3,acl,0,24,0,0,0,24,0,0,0,0,0,0,0,0
by,null,5,5,by,by,IN,O,IN,7,mark,1,129,1,0,0,125,3,0,1,0,0,0,0,0
dispersing,B-operation,6,6,dispersing,dispers,VBG,O,VBG,5,advcl,0,6,0,0,0,6,0,0,0,1,0,0,0,0
of,null,7,7,of,of,IN,O,IN,10,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
10,B-number,8,8,10,10,CD,O,CD,10,nummod,0,140,1,55,0,0,84,0,0,0,1,1,0,0
g,B-amt_unit,9,9,g,g,NN,O,NN,7,nmod,0,211,1,209,1,0,0,0,542,0,0,0,0,0
of,null,10,10,of,of,IN,O,IN,12,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
FA,B-material,11,11,FA,FA,NNP,ORGANIZATION,NNP,10,nmod,0,6,6,0,0,0,0,0,7,0,0,0,1,1
in,null,12,12,in,in,IN,O,IN,16,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
100,B-number,13,13,100,100,CD,O,CD,16,nummod,0,31,0,18,0,0,6,7,0,0,1,1,0,0
ml,B-amt_unit,14,14,ml,ml,NN,O,NN,16,compound,0,113,0,104,0,0,0,9,7,0,0,0,0,0
KOH,B-material,15,15,KOH,KOH,NN,O,NN,7,nmod,0,14,13,1,0,0,0,0,0,0,0,0,1,1
or,null,16,16,or,or,CC,O,CC,16,cc,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NaOH,B-material,17,17,NaOH,NaOH,NN,O,NN,19,compound,0,81,78,3,0,0,0,0,1,0,0,0,1,0
solution,B-descriptor,18,18,solution,solut,NN,O,NN,16,conj,0,345,192,0,145,7,0,1,130,0,0,0,0,0
,,null,19,19,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
were,null,20,20,were,were,VBD,O,VBD,22,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
subjected,B-operation,21,21,subjected,subject,VBN,O,VBN,0,root,0,8,0,0,0,8,0,0,0,0,0,0,0,0
to,null,22,22,to,to,TO,O,TO,27,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
a,null,23,23,a,a,DT,O,DT,27,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
thermal,B-operation,24,24,thermal,thermal,JJ,O,JJ,27,amod,0,6,0,0,0,6,0,0,0,0,0,0,0,0
treat-,I-operation,25,25,treat-,treat-,NN,O,NN,27,compound,0,6,0,0,0,6,0,0,0,0,0,0,0,0
ment,I-operation,26,26,ment,ment,NN,O,NN,22,nmod,0,6,0,0,0,6,0,0,0,0,0,0,0,0
in,null,27,27,in,in,IN,O,IN,31,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,28,28,a,a,DT,O,DT,31,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
closed,B-synth_aprt,29,29,closed,close,JJ,O,JJ,31,amod,0,1,0,0,0,0,0,1,0,0,0,0,0,0
vessel,I-synth_aprt,30,30,vessel,vessel,NN,O,NN,27,nmod,0,18,0,0,0,0,0,18,0,0,0,0,0,0
,,null,31,31,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
sealed,B-operation,32,32,sealed,seal,VBN,O,VBN,22,conj,0,3,0,0,0,3,0,0,0,0,0,0,0,0
in,null,33,33,in,in,IN,O,IN,36,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
oil,B-synth_aprt,34,34,oil,oil,NN,O,NN,36,compound,0,6,0,0,0,0,0,6,6,0,0,0,0,0
bath,I-synth_aprt,35,35,bath,bath,NN,O,NN,33,nmod,0,19,0,0,0,0,1,18,0,0,0,0,0,0
with,null,36,36,with,with,IN,O,IN,38,mark,1,69,0,1,2,61,1,4,0,0,0,0,0,0
controlled,B-synth_aprt,37,37,controlled,control,JJ,O,JJ,33,advcl,0,1,0,0,0,1,0,0,0,0,0,0,0,0
temper-,I-synth_aprt,38,38,temper-,temper-,FW,O,FW,40,compound,0,6,0,0,0,0,6,0,0,0,0,0,0,0
ature,I-synth_aprt,39,39,ature,atur,FW,O,FW,38,dobj,0,6,0,0,0,0,6,0,0,0,0,0,0,0
and,null,40,40,and,and,CC,O,CC,22,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
equipped,null,41,41,equipped,equip,VBN,O,VBN,22,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
with,null,42,42,with,with,IN,O,IN,44,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
water,B-synth_aprt,43,43,water,water,NN,O,NN,42,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
-,null,44,44,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cooled,B-synth_aprt,45,45,cooled,cool,VBN,O,VBN,22,conj,0,152,0,0,0,152,0,0,0,0,0,0,0,0
reflux,I-synth_aprt,46,46,reflux,reflux,NN,O,NN,48,compound,0,6,0,0,0,0,0,6,0,0,0,0,0,0
condenser,I-synth_aprt,47,47,condenser,condens,NN,O,NN,46,dobj,0,6,0,0,0,0,0,6,0,0,0,0,0,0
and,null,48,48,and,and,CC,O,CC,48,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
magnetic,B-synth_aprt,49,49,magnetic,magnet,JJ,O,JJ,51,amod,0,57,0,0,0,47,1,9,0,0,0,0,0,0
stirrer,I-synth_aprt,50,50,stirrer,stirrer,NN,O,NN,48,conj,0,10,0,0,0,0,0,10,0,0,0,0,0,0
.,null,51,51,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Sample,null,52,0,Sample,Sampl,NN,O,NN,4,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16,null,53,1,16,16,CD,O,CD,1,nummod,0,6,0,0,0,0,6,0,0,0,1,1,0,0
was,null,54,2,wa,wa,VBD,O,VBD,4,auxpass,1,13,0,13,0,0,0,0,0,0,0,0,0,0
synthesized,B-operation,55,3,synthesized,synthes,VBN,O,VBN,0,root,0,1,0,0,0,1,0,0,0,0,0,0,0,0
in,null,56,4,in,in,IN,O,IN,7,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
a,null,57,5,a,a,DT,O,DT,7,det,1,10,0,0,0,5,2,3,7220,0,0,0,0,0
Teflon,B-synth_aprt,58,6,Teflon,Teflon,NNP,LOCATION,NNP,4,nmod,0,4,0,0,0,0,0,4,0,0,0,0,1,0
-,I-synth_aprt,59,7,-,-,:,O,_,_,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coated,I-synth_aprt,60,8,coated,coat,JJ,O,JJ,14,amod,0,1,0,0,0,0,0,1,0,0,0,0,0,0
autoclave,I-synth_aprt,61,9,autoclave,autoclav,NN,O,NN,14,compound,0,215,1,0,0,0,0,214,0,0,0,0,0,0
(,null,62,10,(,(,NN,O,NN,14,compound,0,412,241,164,4,0,0,3,0,0,0,0,0,0
120,null,63,11,120,120,CD,O,CD,14,nummod,0,27,0,2,0,0,24,1,0,0,1,1,0,0
ml,null,64,12,ml,ml,NN,O,NN,14,compound,0,113,0,104,0,0,0,9,7,0,0,0,0,0
),null,65,13,),),NN,O,NN,7,dep,0,412,241,164,4,0,0,3,0,0,0,0,0,0
,,null,66,14,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
heated,B-operation,67,15,heated,heat,VBN,O,VBN,14,acl,0,108,0,0,0,107,1,0,0,0,0,0,0,0
in,null,68,16,in,in,IN,O,IN,19,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
an,null,69,17,an,an,DT,O,DT,19,det,1,14,0,0,0,0,14,0,0,0,0,0,0,0
oven,B-synth_aprt,70,18,oven,oven,NN,O,NN,16,nmod,0,85,0,0,0,0,0,85,0,0,0,0,0,0
.,null,71,19,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

After,null,72,0,After,After,IN,O,IN,2,case,0,0,0,0,0,0,0,0,0,0,0,0,1,0
that,null,73,1,that,that,DT,O,DT,7,nmod,1,0,0,0,0,0,0,0,0,0,0,0,0,0
,,null,74,2,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
the,null,75,3,the,the,DT,O,DT,5,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
suspensions,B-intrmed,76,4,suspension,suspens,NNS,O,NNS,7,nsubj,0,6,6,0,0,0,0,0,0,0,0,0,0,0
were,null,77,5,were,were,VBD,O,VBD,7,cop,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aged,B-operation,78,6,aged,age,JJ,O,JJ,0,root,0,26,0,0,0,26,0,0,0,0,0,0,0,0
for,null,79,7,for,for,IN,O,IN,10,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,B-number,80,8,16,16,CD,O,CD,10,nummod,0,6,0,0,0,0,6,0,0,0,1,1,0,0
h,B-cnd_unit,81,9,h,h,NN,O,NN,7,nmod,0,563,0,0,0,0,558,5,119,0,0,0,0,0
at,null,82,10,at,at,IN,O,IN,13,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
298,B-number,83,11,298,298,CD,O,CD,13,compound,0,4,0,0,0,0,4,0,0,0,1,1,0,0
K,B-cnd_unit,84,12,K,K,NN,O,NN,7,nmod,0,155,1,0,0,0,154,0,92,0,0,0,1,1
,,null,85,13,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
with,null,86,14,with,with,IN,O,IN,17,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
the,null,87,15,the,the,DT,O,DT,17,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
exception,null,88,16,exception,except,NN,O,NN,7,nmod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,89,17,of,of,IN,O,IN,19,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
samples,null,90,18,sample,sampl,NNS,O,NNS,17,nmod,0,17,17,0,0,0,0,0,0,0,0,0,0,0
8,null,91,19,8,8,CD,O,CD,19,nummod,0,34,0,3,0,0,31,0,0,0,1,1,0,0
–,null,92,20,–,–,NN,O,NN,19,dep,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,null,93,21,15,15,CD,O,CD,21,nummod,0,25,0,6,0,0,19,0,0,0,1,1,0,0
,,null,94,22,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
which,null,95,23,which,which,WDT,O,WDT,27,nsubj,1,0,0,0,0,0,0,0,0,0,0,0,0,0
were,null,96,24,were,were,VBD,O,VBD,27,cop,1,0,0,0,0,0,0,0,0,0,0,0,0,0
not,null,97,25,not,not,RB,O,RB,27,neg,1,0,0,0,0,0,0,0,0,0,0,0,0,0
aged,null,98,26,aged,age,JJ,O,JJ,21,acl:relcl,0,26,0,0,0,26,0,0,0,0,0,0,0,0
,,null,99,27,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,100,28,and,and,CC,O,CC,17,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
sample,null,101,29,sample,sampl,NN,O,NN,17,conj,0,25,24,0,1,0,0,0,0,0,0,0,0,0
21,null,102,30,21,21,CD,O,CD,30,nummod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
that,null,103,31,that,that,WDT,O,WDT,34,nsubj,1,0,0,0,0,0,0,0,0,0,0,0,0,0
was,null,104,32,wa,wa,VBD,O,VBD,34,cop,1,13,0,13,0,0,0,0,0,0,0,0,0,0
aged,B-operation,105,33,aged,age,JJ,O,JJ,30,acl:relcl,0,26,0,0,0,26,0,0,0,0,0,0,0,0
for,null,106,34,for,for,IN,O,IN,36,case,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,B-number,107,35,1,1,CD,O,CD,34,nmod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
month,B-cnd_unit,108,36,month,month,NN,O,NN,34,nmod:tmod,0,2,0,0,0,0,2,0,0,0,0,0,0,0
.,null,109,37,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,110,0,The,The,DT,O,DT,4,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
obtained,B-operation,111,1,obtained,obtain,VBN,O,VBN,4,amod,0,22,2,0,0,20,0,0,0,0,0,0,0,0
solid,null,112,2,solid,solid,JJ,O,JJ,4,amod,0,39,7,0,31,1,0,0,0,0,0,0,0,0
products,null,113,3,product,product,NNS,O,NNS,6,nsubjpass,0,34,34,0,0,0,0,0,1,0,0,0,0,0
were,null,114,4,were,were,VBD,O,VBD,6,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
separated,B-operation,115,5,separated,separ,VBN,O,VBN,0,root,0,26,0,0,0,26,0,0,0,0,0,0,0,0
by,null,116,6,by,by,IN,O,IN,8,case,1,129,1,0,0,125,3,0,1,0,0,0,0,0
vacuum,B-operation,117,7,vacuum,vacuum,NN,O,NN,6,nmod,0,36,0,0,0,6,22,8,0,0,0,0,0,0
filtering,I-operation,118,8,filtering,filter,VBG,O,VBG,8,amod,0,6,0,0,0,6,0,0,0,1,0,0,0,0
,,null,119,9,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
washed,B-operation,120,10,washed,wash,VBN,O,VBN,6,conj,0,194,0,0,0,194,0,0,0,0,0,0,0,0
with,null,121,11,with,with,IN,O,IN,15,case,1,69,0,1,2,61,1,4,0,0,0,0,0,0
hot,B-descriptor,122,12,hot,hot,JJ,O,JJ,15,amod,0,44,0,0,43,0,1,0,0,0,0,0,0,0
distilled,I-descriptor,123,13,distilled,distil,JJ,O,JJ,15,amod,0,156,1,0,155,0,0,0,0,0,0,0,0,0
water,B-material,124,14,water,water,NN,O,NN,11,nmod,0,396,374,0,19,0,0,3,19,0,0,0,0,0
to,null,125,15,to,to,TO,O,TO,18,case,1,80,0,20,0,14,46,0,0,0,0,0,0,0
neutral,B-cnd_misc,126,16,neutral,neutral,JJ,O,JJ,18,amod,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pH,I-cnd_misc,127,17,pH,pH,NN,O,NN,11,nmod,0,76,0,8,2,0,66,0,2,0,0,0,1,0
,,null,128,18,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
dried,B-operation,129,19,dried,dri,VBN,O,VBN,6,conj,0,226,0,0,0,226,0,0,0,0,0,0,0,0
at,null,130,20,at,at,IN,O,IN,22,case,1,3,0,0,0,0,3,0,5,0,0,0,0,0
378K,B-amt_misc,131,21,378K,378K,NN,O,NN,20,nmod,0,6,0,0,0,0,6,0,0,0,1,0,1,1
,,null,132,22,,,,,,,O,_,_,_,0,125,5,12,27,37,44,0,0,0,0,0,0,0
and,null,133,23,and,and,CC,O,CC,6,cc,1,27,1,6,10,6,3,1,0,0,0,0,0,0
analyzed,null,134,24,analyzed,analyz,VBN,O,VBN,6,conj,0,0,0,0,0,0,0,0,0,0,0,0,0,0
.,null,135,25,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

The,null,136,0,The,The,DT,O,DT,2,det,0,0,0,0,0,0,0,0,0,0,0,0,1,0
parameters,null,137,1,parameter,paramet,NNS,O,NNS,8,nsubjpass,0,0,0,0,0,0,0,0,0,0,0,0,0,0
of,null,138,2,of,of,IN,O,IN,6,case,1,340,2,247,2,0,78,11,1,0,0,0,0,0
the,null,139,3,the,the,DT,O,DT,6,det,1,40,0,20,0,4,12,4,0,0,0,0,0,0
hydrothermal,null,140,4,hydrothermal,hydrotherm,JJ,O,JJ,6,amod,0,31,0,0,2,9,17,3,0,0,0,0,0,0
activation,null,141,5,activation,activ,NN,O,NN,2,nmod,0,5,0,0,0,5,0,0,0,0,0,0,0,0
are,null,142,6,are,are,VBP,O,VBP,8,auxpass,1,0,0,0,0,0,0,0,0,0,0,0,0,0
presented,null,143,7,presented,present,VBN,O,VBN,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
in,null,144,8,in,in,IN,O,IN,10,case,1,7,0,4,0,0,3,0,8,0,0,0,0,0
Table,null,145,9,Table,Tabl,NNP,O,NNP,8,nmod,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,null,146,10,1,1,CD,O,CD,10,nummod,0,125,2,54,17,0,51,1,0,0,1,1,0,0
.,null,147,11,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

2.2.2,null,148,0,2.2.2,2.2.2,NN,O,NN,0,root,0,0,0,0,0,0,0,0,0,0,1,0,0,0
.,null,149,1,.,.,.,O,_,_,_,0,25,15,0,3,1,0,6,0,0,0,0,0,0

Samples,null,150,0,Samples,Sampl,FW,O,FW,2,compound,0,1,1,0,0,0,0,0,0,0,0,0,1,0
characterizatio,null,151,1,characterizatio,characterizatio,FW,O,FW,0,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n,null,152,2,n,n,NN,O,NN,2,dep,1,0,0,0,0,0,0,0,49,0,0,0,0,0

b,null,0,0,b,b,NN,O,NN,0,root,0,0,0,0,0,0,0,0,2355,0,0,0,0,0
9,null,1,1,9,9,CD,DATE,CD,1,compound,0,19,0,15,1,0,3,0,0,0,1,1,0,0
1,null,2,2,1,1,CD,DATE,CD,1,compound,0,125,2,54,17,0,51,1,0,0,1,1,0,0
10,null,3,3,10,10,CD,DATE,CD,1,compound,0,140,1,55,0,0,84,0,0,0,1,1,0,0
2,null,4,4,2,2,CD,DATE,CD,6,compound,0,245,94,39,0,0,112,0,0,0,1,1,0,0
11,null,5,5,11,11,CD,DATE,CD,8,nummod,0,3,0,1,0,0,2,0,0,0,1,1,0,0
3,null,6,6,3,3,CD,DATE,CD,8,compound,0,182,56,53,0,0,73,0,0,0,1,1,0,0
12,null,7,7,12,12,CD,DATE,CD,1,nmod,0,57,0,1,0,0,52,4,0,0,1,1,0,0
4,null,8,8,4,4,CD,DATE,CD,10,compound,0,127,56,27,0,0,44,0,0,0,1,1,0,0
13,null,9,9,13,13,CD,DATE,CD,8,dep,0,2,0,1,0,0,1,0,0,0,1,1,0,0
5,null,10,10,5,5,CD,DATE,CD,12,compound,0,58,1,30,1,0,26,0,0,0,1,1,0,0
14,null,11,11,14,14,CD,DATE,CD,14,nummod,0,2,0,0,0,0,2,0,0,0,1,1,0,0
6,null,12,12,6,6,CD,DATE,CD,14,compound,0,99,0,34,0,0,65,0,0,0,1,1,0,0
15,null,13,13,15,15,CD,DATE,CD,10,nmod,0,25,0,6,0,0,19,0,0,0,1,1,0,0
7,null,14,14,7,7,CD,DATE,CD,16,compound,0,15,0,5,0,0,10,0,0,0,1,1,0,0
16,null,15,15,16,16,CD,DATE,CD,17,nummod,0,6,0,0,0,0,6,0,0,0,1,1,0,0
3.1mNaOH,null,16,16,3.1mNaOH,3.1mNaOH,NN,DATE,NN,14,dep,0,0,0,0,0,0,0,0,0,0,1,0,1,0
403,null,17,17,403,403,CD,DATE,CD,19,compound,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,null,18,18,7,7,CD,DATE,CD,21,nummod,0,15,0,5,0,0,10,0,0,0,1,1,0,0
17,null,19,19,17,17,CD,DATE,CD,21,compound,0,2,0,1,0,0,0,1,0,0,1,1,0,0
3737,null,20,20,3737,3737,CD,DATE,CD,17,nmod,0,0,0,0,0,0,0,0,0,0,1,1,0,0
